"","uid","signup_dt","auth_type","device"
"735",22258749,"2016-07-16","C",1
"736",22259438,"2016-07-16","C",6
"737",22259780,"2016-07-16","A",7
"738",22262370,"2016-07-16","A",2
"739",22264279,"2016-07-16","A",6
"740",22264533,"2016-07-16","A",5
"741",22264758,"2016-07-16","B",2
"742",22265253,"2016-07-16","C",2
"743",22265437,"2016-07-16","C",5
"744",22265853,"2016-07-16","C",6
"745",22266042,"2016-07-16","A",7
"746",22266220,"2016-07-16","C",1
"747",22266792,"2016-07-16","C",1
"748",22266910,"2016-07-16","C",1
"749",22267113,"2016-07-16","B",7
"750",22269330,"2016-07-16","C",2
"751",22270240,"2016-07-17","C",1
"752",22271800,"2016-07-17","A",1
"753",22271801,"2016-07-17","C",7
"754",22273441,"2016-07-17","C",6
"755",22273747,"2016-07-17","B",6
"756",22274108,"2016-07-17","A",5
"757",22274487,"2016-07-17","C",5
"758",22274742,"2016-07-17","B",7
"759",22274781,"2016-07-17","B",1
"760",22276286,"2016-07-17","A",1
"761",22277572,"2016-07-17","C",1
"762",22278823,"2016-07-17","A",1
"763",22280542,"2016-07-17","C",5
"764",22280796,"2016-07-17","C",1
"765",22281397,"2016-07-17","C",1
"766",22283512,"2016-07-17","B",1
"767",22284453,"2016-07-17","A",5
"768",22285376,"2016-07-17","C",6
"769",22285893,"2016-07-17","A",5
"770",22285988,"2016-07-17","B",7
"771",22286007,"2016-07-17","A",7
"772",22289656,"2016-07-18","C",1
"773",22290988,"2016-07-18","B",7
"774",22291165,"2016-07-18","C",1
"775",22291235,"2016-07-18","C",6
"776",22291324,"2016-07-18","A",7
"777",22292630,"2016-07-18","C",2
"778",22292832,"2016-07-18","A",6
"779",22292865,"2016-07-18","C",1
"780",22293799,"2016-07-18","C",1
"781",22295675,"2016-07-18","C",1
"782",22296441,"2016-07-18","A",6
"783",22296634,"2016-07-18","C",2
"784",22296648,"2016-07-18","C",5
"785",22296649,"2016-07-18","A",1
"786",22297063,"2016-07-18","B",1
"787",22297148,"2016-07-18","C",6
"788",22297718,"2016-07-18","C",5
"789",22297873,"2016-07-18","C",5
"790",22298108,"2016-07-18","B",7
"791",22298831,"2016-07-18","C",1
"792",22299177,"2016-07-18","B",7
"793",22300055,"2016-07-18","C",1
"794",22300063,"2016-07-18","C",6
"795",22302271,"2016-07-19","C",7
"796",22303745,"2016-07-19","C",6
"797",22305041,"2016-07-19","C",1
"798",22305816,"2016-07-19","B",1
"799",22306139,"2016-07-19","B",7
"800",22307358,"2016-07-19","C",1
"801",22309053,"2016-07-19","C",1
"802",22309974,"2016-07-19","C",6
"803",22311962,"2016-07-19","C",4
"804",22312326,"2016-07-19","A",3
"805",22313085,"2016-07-19","C",5
"806",22314445,"2016-07-19","A",6
"807",22314556,"2016-07-19","A",5
"808",22314848,"2016-07-19","A",1
"809",22316136,"2016-07-20","C",1
"810",22317225,"2016-07-20","C",1
"811",22318602,"2016-07-20","C",1
"812",22319317,"2016-07-20","B",1
"813",22321047,"2016-07-20","C",6
"814",22321118,"2016-07-20","C",6
"815",22322676,"2016-07-20","C",1
"816",22322945,"2016-07-20","B",1
"817",22323217,"2016-07-20","C",2
"818",22323421,"2016-07-20","C",1
"819",22324044,"2016-07-20","C",1
"820",22325098,"2016-07-20","C",5
"821",22326336,"2016-07-20","C",1
"822",22326462,"2016-07-20","C",1
"823",22327853,"2016-07-20","B",2
"824",22328486,"2016-07-20","C",1
"825",22328746,"2016-07-20","C",4
"826",22328900,"2016-07-20","A",2
"827",22329265,"2016-07-20","B",6
"828",22329721,"2016-07-20","C",4
"829",22333808,"2016-07-21","B",2
"830",22336072,"2016-07-21","C",1
"831",22336710,"2016-07-21","C",1
"832",22338335,"2016-07-21","C",1
"833",22338907,"2016-07-21","B",7
"834",22339013,"2016-07-21","C",1
"835",22339655,"2016-07-21","B",1
"836",22342122,"2016-07-21","C",2
"837",22342664,"2016-07-21","C",1
"838",22343049,"2016-07-21","C",6
"839",22343410,"2016-07-21","C",5
"840",22344450,"2016-07-22","A",1
"841",22346380,"2016-07-22","C",6
"842",22346696,"2016-07-22","B",1
"843",22348364,"2016-07-22","C",6
"844",22348599,"2016-07-22","A",6
"845",22348869,"2016-07-22","A",1
"846",22349552,"2016-07-22","C",7
"847",22349983,"2016-07-22","C",1
"848",22350669,"2016-07-22","B",1
"849",22352842,"2016-07-22","A",1
"850",22353254,"2016-07-22","A",2
"851",22353694,"2016-07-22","C",4
"852",22353785,"2016-07-22","A",5
"853",22353953,"2016-07-22","B",1
"854",22354011,"2016-07-22","C",6
"855",22354562,"2016-07-22","A",6
"856",22355237,"2016-07-22","C",1
"857",22355741,"2016-07-22","B",1
"858",22356360,"2016-07-22","C",6
"859",22360478,"2016-07-23","C",6
"860",22362941,"2016-07-23","C",1
"861",22363489,"2016-07-23","C",5
"862",22364633,"2016-07-23","C",2
"863",22365075,"2016-07-23","B",1
"864",22365853,"2016-07-23","C",1
"865",22365874,"2016-07-23","C",7
"866",22367780,"2016-07-23","C",2
"867",22367954,"2016-07-23","C",1
"868",22368269,"2016-07-23","B",3
"869",22368379,"2016-07-23","A",5
"870",22368449,"2016-07-23","C",1
"871",22368805,"2016-07-23","A",6
"872",22369427,"2016-07-23","C",4
"873",22369532,"2016-07-23","A",4
"874",22369878,"2016-07-23","C",4
"875",22370247,"2016-07-23","A",7
"876",22370295,"2016-07-23","A",7
"877",22370375,"2016-07-23","C",1
"878",22370572,"2016-07-23","B",6
"879",22370845,"2016-07-23","C",6
"880",22371390,"2016-07-23","C",4
"881",22371425,"2016-07-23","C",6
"882",22374119,"2016-07-24","A",7
"883",22376759,"2016-07-24","B",7
"884",22377800,"2016-07-24","C",5
"885",22378957,"2016-07-24","C",1
"886",22379341,"2016-07-24","C",1
"887",22380518,"2016-07-24","B",1
"888",22381230,"2016-07-24","A",1
"889",22381792,"2016-07-24","C",6
"890",22383284,"2016-07-24","B",6
"891",22383628,"2016-07-24","C",1
"892",22383640,"2016-07-24","C",5
"893",22383750,"2016-07-24","C",5
"894",22384694,"2016-07-24","C",1
"895",22384894,"2016-07-24","C",5
"896",22385973,"2016-07-24","A",6
"897",22386318,"2016-07-24","C",6
"898",22386324,"2016-07-24","A",5
"899",22386440,"2016-07-24","A",1
"900",22386581,"2016-07-24","B",1
"901",22389509,"2016-07-25","B",1
"902",22390874,"2016-07-25","C",1
"903",22393030,"2016-07-25","C",1
"904",22393638,"2016-07-25","C",1
"905",22394331,"2016-07-25","A",1
"906",22395320,"2016-07-25","A",1
"907",22396269,"2016-07-25","C",1
"908",22396806,"2016-07-25","A",1
"909",22397476,"2016-07-25","A",3
"910",22398456,"2016-07-25","B",1
"911",22398799,"2016-07-25","C",1
"912",22399439,"2016-07-25","B",6
"913",22399713,"2016-07-25","C",6
"914",22400380,"2016-07-25","C",7
"915",22403367,"2016-07-25","C",2
"916",22403624,"2016-07-26","A",7
"917",22403743,"2016-07-26","B",7
"918",22403782,"2016-07-26","C",1
"919",22406569,"2016-07-26","C",1
"920",22409161,"2016-07-26","A",7
"921",22410720,"2016-07-26","C",6
"922",22410915,"2016-07-26","C",1
"923",22411968,"2016-07-26","A",5
"924",22412173,"2016-07-26","B",1
"925",22412756,"2016-07-26","C",5
"926",22412810,"2016-07-26","B",7
"927",22414079,"2016-07-26","C",6
"928",22415080,"2016-07-26","A",4
"929",22415253,"2016-07-26","B",1
"930",22415764,"2016-07-26","B",2
"931",22416089,"2016-07-26","C",6
"932",22416738,"2016-07-26","B",1
"933",22420044,"2016-07-27","C",2
"934",22421280,"2016-07-27","C",2
"935",22421568,"2016-07-27","C",1
"936",22422342,"2016-07-27","C",5
"937",22424549,"2016-07-27","C",1
"938",22425569,"2016-07-27","C",1
"939",22426576,"2016-07-27","C",1
"940",22426969,"2016-07-27","C",6
"941",22427811,"2016-07-27","C",4
"942",22428905,"2016-07-27","C",1
"943",22429227,"2016-07-27","B",7
"944",22431327,"2016-07-27","A",6
"945",22436186,"2016-07-28","B",1
"946",22436298,"2016-07-28","C",1
"947",22437904,"2016-07-28","C",2
"948",22438922,"2016-07-28","C",1
"949",22439033,"2016-07-28","A",1
"950",22439869,"2016-07-28","B",1
"951",22440823,"2016-07-28","A",1
"952",22441079,"2016-07-28","C",1
"953",22441211,"2016-07-28","C",7
"954",22442053,"2016-07-28","A",6
"955",22442109,"2016-07-28","C",1
"956",22442550,"2016-07-28","C",6
"957",22443142,"2016-07-28","C",5
"958",22444228,"2016-07-28","C",1
"959",22449450,"2016-07-29","A",1
"960",22449793,"2016-07-29","C",5
"961",22450908,"2016-07-29","C",5
"962",22451397,"2016-07-29","A",1
"963",22452014,"2016-07-29","C",1
"964",22452595,"2016-07-29","A",6
"965",22453453,"2016-07-29","A",6
"966",22453459,"2016-07-29","C",6
"967",22453992,"2016-07-29","C",1
"968",22454782,"2016-07-29","C",6
"969",22455340,"2016-07-29","C",1
"970",22455777,"2016-07-29","A",5
"971",22455790,"2016-07-29","C",1
"972",22457132,"2016-07-29","C",5
"973",22457286,"2016-07-29","A",6
"974",22457394,"2016-07-29","A",7
"975",22457709,"2016-07-29","A",3
"976",22459399,"2016-07-29","C",1
"977",22463601,"2016-07-30","A",5
"978",22463784,"2016-07-30","C",1
"979",22465458,"2016-07-30","C",6
"980",22465788,"2016-07-30","C",5
"981",22466105,"2016-07-30","C",1
"982",22466161,"2016-07-30","C",1
"983",22468423,"2016-07-30","A",7
"984",22468932,"2016-07-30","B",1
"985",22470842,"2016-07-30","A",5
"986",22471660,"2016-07-30","B",3
"987",22472089,"2016-07-30","C",1
"988",22472163,"2016-07-30","C",5
"989",22472560,"2016-07-30","C",7
"990",22472836,"2016-07-30","B",6
"991",22472926,"2016-07-30","A",1
"992",22472957,"2016-07-30","B",7
"993",22478638,"2016-07-31","C",1
"994",22479995,"2016-07-31","C",1
"995",22480739,"2016-07-31","C",2
"996",22481000,"2016-07-31","B",1
"997",22483729,"2016-07-31","C",1
"998",22483913,"2016-07-31","A",5
"999",22485459,"2016-07-31","C",1
"1000",22486588,"2016-07-31","C",1
"1001",22487216,"2016-07-31","B",1
"1002",22489389,"2016-07-31","C",2
"1003",22490109,"2016-07-31","C",2
"1004",22490266,"2016-07-31","C",5
"1005",22494293,"2016-08-01","C",1
"1006",22494501,"2016-08-01","C",6
"1007",22496138,"2016-08-01","C",1
"1008",22496554,"2016-08-01","B",1
"1009",22496629,"2016-08-01","C",1
"1010",22496641,"2016-08-01","C",1
"1011",22497791,"2016-08-01","A",4
"1012",22498049,"2016-08-01","C",2
"1013",22498795,"2016-08-01","C",1
"1014",22499352,"2016-08-01","A",1
"1015",22500428,"2016-08-01","C",1
"1016",22501458,"2016-08-01","C",1
"1017",22501536,"2016-08-01","C",5
"1018",22501628,"2016-08-01","C",1
"1019",22502007,"2016-08-01","C",4
"1020",22502021,"2016-08-01","C",1
"1021",22502067,"2016-08-01","B",1
"1022",22502783,"2016-08-01","C",5
"1023",22502886,"2016-08-01","C",7
"1024",22504202,"2016-08-01","A",5
"1025",21638985,"2016-06-01","C",1
"1026",21639393,"2016-06-01","B",6
"1027",21641265,"2016-06-01","C",1
"1028",21641744,"2016-06-01","B",1
"1029",21643440,"2016-06-01","C",5
"1030",21643906,"2016-06-01","B",7
"1031",21644187,"2016-06-01","C",1
"1032",21644901,"2016-06-01","C",1
"1033",21645180,"2016-06-01","A",1
"1034",21646521,"2016-06-01","C",4
"1035",21647566,"2016-06-01","C",1
"1036",21648776,"2016-06-01","C",2
"1037",21649202,"2016-06-02","C",2
"1038",21651716,"2016-06-02","A",6
"1039",21652121,"2016-06-02","C",2
"1040",21652945,"2016-06-02","B",1
"1041",21653303,"2016-06-02","A",1
"1042",21654650,"2016-06-02","C",1
"1043",21655096,"2016-06-02","C",1
"1044",21655264,"2016-06-02","C",1
"1045",21658312,"2016-06-02","A",3
"1046",21658910,"2016-06-02","A",4
"1047",21660681,"2016-06-02","C",1
"1048",21660908,"2016-06-02","A",6
"1049",21662449,"2016-06-03","C",2
"1050",21663948,"2016-06-03","A",6
"1051",21667081,"2016-06-03","A",1
"1052",21667173,"2016-06-03","C",1
"1053",21667386,"2016-06-03","A",1
"1054",21667980,"2016-06-03","C",6
"1055",21668050,"2016-06-03","B",1
"1056",21668902,"2016-06-03","C",1
"1057",21669429,"2016-06-03","A",5
"1058",21670533,"2016-06-03","A",6
"1059",21671151,"2016-06-03","A",7
"1060",21671566,"2016-06-03","B",3
"1061",21671614,"2016-06-03","A",5
"1062",21671805,"2016-06-03","C",1
"1063",21672031,"2016-06-03","C",1
"1064",21673523,"2016-06-03","C",6
"1065",21674041,"2016-06-03","A",1
"1066",21675529,"2016-06-04","B",7
"1067",21679872,"2016-06-04","C",2
"1068",21680320,"2016-06-04","C",1
"1069",21681361,"2016-06-04","C",2
"1070",21682129,"2016-06-04","A",5
"1071",21682488,"2016-06-04","C",7
"1072",21683267,"2016-06-04","A",7
"1073",21685012,"2016-06-04","C",1
"1074",21686007,"2016-06-04","C",1
"1075",21688704,"2016-06-05","C",6
"1076",21689559,"2016-06-05","C",1
"1077",21689885,"2016-06-05","C",1
"1078",21690233,"2016-06-05","C",1
"1079",21691843,"2016-06-05","C",1
"1080",21692679,"2016-06-05","B",1
"1081",21693117,"2016-06-05","B",1
"1082",21693835,"2016-06-05","C",1
"1083",21694345,"2016-06-05","A",6
"1084",21694756,"2016-06-05","C",6
"1085",21697627,"2016-06-05","C",1
"1086",21698242,"2016-06-05","A",2
"1087",21698464,"2016-06-05","A",1
"1088",21698514,"2016-06-05","A",1
"1089",21698517,"2016-06-05","C",6
"1090",21698819,"2016-06-05","C",1
"1091",21699536,"2016-06-05","B",3
"1092",21699778,"2016-06-05","C",5
"1093",21699999,"2016-06-05","C",2
"1094",21700183,"2016-06-05","A",7
"1095",21700232,"2016-06-05","A",1
"1096",21700720,"2016-06-05","C",1
"1097",21701007,"2016-06-05","C",2
"1098",21704989,"2016-06-06","C",1
"1099",21705010,"2016-06-06","C",1
"1100",21705730,"2016-06-06","C",1
"1101",21708037,"2016-06-06","C",2
"1102",21709184,"2016-06-06","A",1
"1103",21709576,"2016-06-06","B",7
"1104",21709941,"2016-06-06","A",6
"1105",21712130,"2016-06-06","C",1
"1106",21712498,"2016-06-06","C",5
"1107",21712692,"2016-06-06","C",4
"1108",21714579,"2016-06-06","C",7
"1109",21718744,"2016-06-07","A",1
"1110",21720276,"2016-06-07","A",1
"1111",21720559,"2016-06-07","B",6
"1112",21722308,"2016-06-07","C",5
"1113",21722531,"2016-06-07","C",1
"1114",21722567,"2016-06-07","C",1
"1115",21723576,"2016-06-07","C",2
"1116",21723678,"2016-06-07","B",6
"1117",21723761,"2016-06-07","A",6
"1118",21724086,"2016-06-07","B",7
"1119",21725342,"2016-06-07","C",2
"1120",21725847,"2016-06-07","A",1
"1121",21725881,"2016-06-07","A",1
"1122",21726214,"2016-06-07","A",5
"1123",21726225,"2016-06-07","C",1
"1124",21726321,"2016-06-07","C",2
"1125",21726495,"2016-06-07","C",1
"1126",21726515,"2016-06-07","C",6
"1127",21727087,"2016-06-07","C",1
"1128",21728036,"2016-06-07","A",4
"1129",21728620,"2016-06-07","C",1
"1130",21730723,"2016-06-08","C",4
"1131",21731572,"2016-06-08","C",5
"1132",21732606,"2016-06-08","C",7
"1133",21733208,"2016-06-08","C",1
"1134",21736363,"2016-06-08","B",6
"1135",21737207,"2016-06-08","C",4
"1136",21737851,"2016-06-08","C",1
"1137",21738847,"2016-06-08","C",6
"1138",21738945,"2016-06-08","C",1
"1139",21739451,"2016-06-08","B",7
"1140",21739998,"2016-06-08","C",2
"1141",21740226,"2016-06-08","B",7
"1142",21742106,"2016-06-08","A",6
"1143",21742336,"2016-06-08","C",7
"1144",21742900,"2016-06-08","C",6
"1145",21745362,"2016-06-09","C",1
"1146",21746246,"2016-06-09","A",1
"1147",21746617,"2016-06-09","C",1
"1148",21746803,"2016-06-09","A",1
"1149",21748129,"2016-06-09","C",5
"1150",21749091,"2016-06-09","A",1
"1151",21749400,"2016-06-09","A",1
"1152",21750119,"2016-06-09","B",1
"1153",21750151,"2016-06-09","C",1
"1154",21752047,"2016-06-09","C",1
"1155",21752270,"2016-06-09","C",1
"1156",21753972,"2016-06-09","A",1
"1157",21754024,"2016-06-09","B",2
"1158",21754037,"2016-06-09","C",2
"1159",21754417,"2016-06-09","A",3
"1160",21754691,"2016-06-09","C",6
"1161",21755353,"2016-06-09","A",3
"1162",21755396,"2016-06-09","C",5
"1163",21755811,"2016-06-09","C",1
"1164",21757628,"2016-06-10","B",1
"1165",21757996,"2016-06-10","A",4
"1166",21758866,"2016-06-10","C",4
"1167",21760276,"2016-06-10","C",1
"1168",21761813,"2016-06-10","A",6
"1169",21764478,"2016-06-10","A",1
"1170",21765040,"2016-06-10","B",2
"1171",21765345,"2016-06-10","A",1
"1172",21766902,"2016-06-10","C",2
"1173",21770417,"2016-06-11","A",5
"1174",21771532,"2016-06-11","C",6
"1175",21771898,"2016-06-11","A",4
"1176",21772399,"2016-06-11","A",1
"1177",21772504,"2016-06-11","C",1
"1178",21774476,"2016-06-11","C",2
"1179",21774545,"2016-06-11","A",1
"1180",21775436,"2016-06-11","C",1
"1181",21775968,"2016-06-11","B",2
"1182",21776211,"2016-06-11","C",1
"1183",21776463,"2016-06-11","A",6
"1184",21776585,"2016-06-11","A",4
"1185",21778076,"2016-06-11","C",1
"1186",21778557,"2016-06-11","A",1
"1187",21778943,"2016-06-11","C",2
"1188",21779549,"2016-06-11","C",6
"1189",21783929,"2016-06-12","B",7
"1190",21784776,"2016-06-12","C",5
"1191",21785046,"2016-06-12","C",2
"1192",21785061,"2016-06-12","C",6
"1193",21785596,"2016-06-12","B",7
"1194",21787213,"2016-06-12","C",6
"1195",21788237,"2016-06-12","C",1
"1196",21792592,"2016-06-12","C",4
"1197",21792882,"2016-06-12","B",1
"1198",21796554,"2016-06-13","C",5
"1199",21796833,"2016-06-13","A",1
"1200",21797320,"2016-06-13","C",7
"1201",21798350,"2016-06-13","C",1
"1202",21798569,"2016-06-13","C",1
"1203",21799767,"2016-06-13","A",1
"1204",21800198,"2016-06-13","A",1
"1205",21800317,"2016-06-13","C",6
"1206",21801569,"2016-06-13","C",6
"1207",21804449,"2016-06-13","C",6
"1208",21805175,"2016-06-13","C",6
"1209",21805644,"2016-06-13","C",4
"1210",21806095,"2016-06-13","A",6
"1211",21807233,"2016-06-13","A",1
"1212",21812299,"2016-06-14","A",1
"1213",21812604,"2016-06-14","A",5
"1214",21812637,"2016-06-14","B",1
"1215",21813898,"2016-06-14","C",1
"1216",21814617,"2016-06-14","C",1
"1217",21815515,"2016-06-14","C",1
"1218",21816644,"2016-06-14","B",7
"1219",21816938,"2016-06-14","C",1
"1220",21818123,"2016-06-14","B",1
"1221",21818145,"2016-06-14","A",5
"1222",21818919,"2016-06-14","A",1
"1223",21819425,"2016-06-14","A",5
"1224",21820130,"2016-06-14","A",5
"1225",21820328,"2016-06-14","A",5
"1226",21820825,"2016-06-14","A",6
"1227",21821963,"2016-06-14","C",6
"1228",21822663,"2016-06-15","B",1
"1229",21824329,"2016-06-15","A",7
"1230",21824935,"2016-06-15","C",6
"1231",21826502,"2016-06-15","C",4
"1232",21827362,"2016-06-15","A",6
"1233",21827957,"2016-06-15","C",1
"1234",21828058,"2016-06-15","C",1
"1235",21830934,"2016-06-15","A",1
"1236",21832168,"2016-06-15","B",7
"1237",21832575,"2016-06-15","B",2
"1238",21833001,"2016-06-15","C",1
"1239",21833764,"2016-06-15","C",1
"1240",21834564,"2016-06-15","C",1
"1241",21838072,"2016-06-16","C",5
"1242",21838107,"2016-06-16","C",1
"1243",21838461,"2016-06-16","A",5
"1244",21838648,"2016-06-16","C",1
"1245",21839507,"2016-06-16","A",4
"1246",21839544,"2016-06-16","C",1
"1247",21840272,"2016-06-16","C",2
"1248",21840536,"2016-06-16","C",1
"1249",21840716,"2016-06-16","A",1
"1250",21840836,"2016-06-16","C",1
"1251",21841342,"2016-06-16","C",1
"1252",21843062,"2016-06-16","C",1
"1253",21843537,"2016-06-16","C",5
"1254",21843544,"2016-06-16","A",1
"1255",21844057,"2016-06-16","C",1
"1256",21844059,"2016-06-16","A",1
"1257",21844400,"2016-06-16","C",1
"1258",21845040,"2016-06-16","A",6
"1259",21846497,"2016-06-16","B",7
"1260",21846586,"2016-06-16","C",5
"1261",21847014,"2016-06-16","C",1
"1262",21847262,"2016-06-16","C",5
"1263",21847754,"2016-06-16","C",1
"1264",21848458,"2016-06-17","C",6
"1265",21851971,"2016-06-17","A",1
"1266",21854261,"2016-06-17","C",5
"1267",21854294,"2016-06-17","C",1
"1268",21855039,"2016-06-17","B",1
"1269",21855486,"2016-06-17","C",5
"1270",21856017,"2016-06-17","A",6
"1271",21856290,"2016-06-17","A",5
"1272",21856330,"2016-06-17","A",1
"1273",21857287,"2016-06-17","C",2
"1274",21858083,"2016-06-17","C",6
"1275",21858216,"2016-06-17","C",5
"1276",21858549,"2016-06-17","C",1
"1277",21863764,"2016-06-18","C",1
"1278",21864232,"2016-06-18","B",6
"1279",21866239,"2016-06-18","B",1
"1280",21866256,"2016-06-18","C",5
"1281",21867581,"2016-06-18","A",1
"1282",21867609,"2016-06-18","B",1
"1283",21867884,"2016-06-18","C",6
"1284",21871297,"2016-06-18","C",6
"1285",21874438,"2016-06-19","B",1
"1286",21874556,"2016-06-19","A",6
"1287",21874696,"2016-06-19","B",6
"1288",21874744,"2016-06-19","C",6
"1289",21875345,"2016-06-19","C",1
"1290",21875704,"2016-06-19","C",2
"1291",21876101,"2016-06-19","C",1
"1292",21876306,"2016-06-19","B",1
"1293",21877750,"2016-06-19","C",1
"1294",21879145,"2016-06-19","C",7
"1295",21879688,"2016-06-19","C",1
"1296",21879952,"2016-06-19","C",5
"1297",21880332,"2016-06-19","C",1
"1298",21881602,"2016-06-19","B",6
"1299",21882402,"2016-06-19","C",1
"1300",21883158,"2016-06-19","C",6
"1301",21883366,"2016-06-19","C",6
"1302",21883745,"2016-06-19","A",2
"1303",21884034,"2016-06-19","A",4
"1304",21884265,"2016-06-19","A",1
"1305",21885926,"2016-06-20","A",2
"1306",21887769,"2016-06-20","A",1
"1307",21890308,"2016-06-20","A",5
"1308",21890628,"2016-06-20","B",1
"1309",21891084,"2016-06-20","B",1
"1310",21891194,"2016-06-20","A",4
"1311",21891969,"2016-06-20","A",1
"1312",21892711,"2016-06-20","C",7
"1313",21892999,"2016-06-20","A",1
"1314",21893172,"2016-06-20","C",1
"1315",21893271,"2016-06-20","A",1
"1316",21894286,"2016-06-20","C",6
"1317",21894546,"2016-06-20","B",2
